Constant   Base   Exp.   Coeff.    Minimum Log10(P)      Index   String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
pi         11     -1/2   92/59     -2.590793604263163    454     0.974A515AAA44076A968252869135203003840180648A1795286852065A53405897849250555A937A573748941835745A721268832A44489140AA5AA128128A5697768109082624054A2946823A4A179A4648302676A238603274664762783164944265703A26463179674365946758750399948757618030555A2034195307252007164A3843A516A40485088871981153509A42279236870A33636A18723063926988754246043165604075306A6158A3A553A42223354951A749917231A723811A87536A791200368242043118396256489637949937A66969754738216A116131AA44444614563620616847A1440178491236A883190A2504559387366AA9447A49A301504379A839277958964302074442A40A45A399891A98122749A5464239733962317369899751524156288615470833357609A51723696095035671A85402A004922457763711527A203174111503894AA956267733266A3A9420112583261132A413327889A8700A50177685146A06A200718935A920632915389467019478A2811031521A06381319A955A3101859AAA2108582077106405157845706193A92A499A462933221742A758332AA5A16A2969140A2961623223970A44A2179A420A734220652481A3761196600A6250722489707250873A5153612A3497193046184354525A9A333226766AA016082
pi         11     -1/2   59/85     -3.1187421689384633   1482    0.434268AA32A73866927A638571055750916211006045A61544A9115A2300282A153355366365A5753673095281873248225A3436A453A99601156300149577470799617259152364397096920395A180270122877698460AA976472158901A321A383198944A55A60911A0281A2A7572471997A48430711A8106A514A3AA22219A691856978626A43743A92584070386244008768622A7A8146A76326537A15AAA5733954420728A69AA3072947A8345768408710A097862439674A57630573284610332788A319906850507A1A6119404092869A679274A8602A98844120869653A5263179305790791AA17427127513616796047A678948272203590656A197A038A95A3A797A65568A963548A1651059354985663808278389749A37199A337230502823A024703586955A9799807A19721639A64227773479055647A695409531A80A4AA91309353591AAA5272322084166A42670789A359042A1540070A16954527373998A05AA1A618032788474454AA952974A3A446A638151663380267580AA67402667806280528466959A19641A7709134645269072A92870110953A365863771808656215683A177866884889192363715040A240487995907A33A78310658658227930708537543006953685961A61446151402A1830624637A77194987598AA2A7885528495264AA710A55574
pi         11     -1/2   85/26     -2.248659374436523    1001    1.931A90A33003AA85204467939A72166180964471A37882A986540751A06413322732669969154A50055A399059258472136848244945890636396047377AAA4928895622136A399623203567896251A91A1793623366606303A18782509076878778158312721741128705321904858220AA7581802A033647A57A318625A3986976408003A27A814037A58A7A9503494287A62A68436496126749A1081A37556A488767800634850126515AA7288382A616365027A6960968A8447A169609A09602A353A3811395AA50991118A757034554221381930510A76A3556060485434061833498584010574186234253587616954679111534A0123744291953850207787242873621A69365910A5978928A292790257074A40053074301008030A76909195572757115708123A8A22240888871704A04A84352159208689025769800A560A54718A3627841646948A9351589A80A7899A03701988180614774691964368546403306830047AA8288597723545937146452624A3A77078AA10080683A5110896747412330A1A164082A405109020657020259163553691953414441770139153264638021431A149249391AA5093347A0543308295729249822A630117876A45093423003503A08A6AA6583A33965A5A6A4280A5A61775369556179769A3982663AA7330AA29A1776682688243579
pi         11     -1/2   26/97     -1.6328163616404023   2       0.17331123A95A4434271513872395A46A5676382119A275322162700A5640853573983231398060729122760103447539907425491902903A1731341A147A8503230467143A856417A40A10188A945A8A08A3850A60039AA118733A1A10480A04915653816420116A314265A650382804524126288453A32949164953A751926A5649867598088378A250001866681291171487997A09643275290890697142647631442363A4075A817368255A306A7995A2361A259870A23258969A10716A60A9211533997A4A5449889540A68A180A46948A14A77201831A540016A670165252A35A0A7518963A75228A38923520488480615347300985309A929A068721061096760A43A1868A97673261A09772390A810905567367873137144134902518597A879972440892A50564595615517197283458001296930515675A56A15740301274259233753073303087828326073954483174A0280954143822928887029526A412A9A6863A59658355068A56630842AA717A202385A3004696A1721681AA685718A83720009445911735A3420A612813737160322A812733306112779A1853042613419579A12485A36973279328802752686841A7584611084770801543464701506A9284A1180466A54301AA374872341621000A8A598A0756365338160071015A7A2A797747AA0353668551530340
pi         11     -1/2   97/71     -1.1873814295716407   97      0.852A21A84838146210403987833783190A39709687528279562952996838211A188650117422552A675207939A6258493999836845255413A792207A92430707839139A5A1685718A21071A997A817928A225522794099269AA2357643A73684A1593459A401839A799A1723533A3A34034872788A99889831201A134368A0567746A3786051122A4121656866648899299328A435699A523569A9198533299783A026A70786A4603781058471658887325A8470161770A09A5639302107A673240549024149909331136128205568669292A50254554A1107374129936A52A31195A1929834341034351A5866576091A51010628425541230097A76A8832765218A2A76AA066381A28721A3A3018989296469806452556831430200110659A65309760633564002670A550247071312387691436493A71836613088406363865576352773A0005832AAA159A2316949A1490700257649175237625622136913796A51818864933918429410094013380A7805905824050081971914634030311867477169461A863969A42661770012A4A18562645034806650A32174A100080A7381896A84431400197247543258841A7346457817164671593970618379250579130102054A8463A074093346AA6816A81702628156461587750267152A0A6973338784500072755A674982133847639089
pi         11     -1/2   71/116    -1.801958760740756    1       0.3886967097300884A4032648009928969081A235086661037760200A832126A93958021564329630584478666138A08699845841A358545577AA9595A3641736689A8025947615A32026A4130479A09758075311626411A255256A272616914892057537A96423966541639801A61A231AA2305625006918612621536581088058A141783060726096814A1478A2877A96569985889518775838428729444963955358AA17285993503418768258893492A5345583540A7656343764A4A43A99960902144A8537642A2500908756466223027943697A8311556432A1A030460661A010A3A2838307A48121857163A91778812279083A4496400599270656868898A05611513A03047722110466467205617A7251A0535A118033A46472024333201192038257039A35269706AAA47948861A87873A2A711418A08163A111A68592281A220A787584AA84098416965A531708945174A7482645309A7753A89A475167794243513089980206454402000703788562118012933AA686A4A80899889A370054643278750850A243016329469070714256A2A885680457A3767A85945723A1A243529196533945378A2153A18082198A0331496446362448A4089632202945402896A84A0828A57332369763A2880A4796A28174114105833118786626A6461361390647416AAA960A3679A7948162
pi         11     -1/2   116/45    -1.801958760740756    1       1.4AA82428984173995499337A0A7757725630A113631460023A662908657285537A98076199A78193A3629206189952585861A97A30A1580215A8A63805909742849A486153428404A081900A927002292698A2390696701136627A64314828A951A195313A078A10620010634A92362408222653461232896480A3375793841625775888A6A50545335A700652A5234768737A97805428776530505362809422A71695AA7086451990A1A367A364A05128613874A30A83544464A27A6681411A6907418095538383683A4152261A78109912443878788959220134005132611388180468A9221A99180846444AA71911320A96698865884A4791174517A33812161AA17A62A268880A77628446A9A81A3268420464A9A7499268454486694419820875A0512064A7A595634368AA35540650096A1A190A67375698014A918052681A263432901989741A19566A742A4601648A077A43889A9611745174A6754008003A4641300595304014A71683074477438A679727A53460487177885313532478A5A092A6337286A9103319A8061A51925023687772229432487665967883364A2A93068106681441328119533A185827A90482038853683A125355019652364926A209753074170834944780145049418460426595537835846125891884929A459A40240027661236072711A519774455
pi         11     -1/2   45/109    -1.577073048029344    431     0.26202408763506339A944868A676A84A5850A50775731A46360388AA96789A96A20386105510600466729041245075399A21A632A97141A500A14684968514599292639912737628368A4650036AA4A3867512455593239291A9A7102560A90533A6807014A611A67060A91376912828650933056484586235763437A61326825720A31497A310A240714902675020A6568162187A83252625569A72363AA664308256917344730727022506992047A3A3A162361166603A37320786A869052655169647362730603117035121249448238574234079391222292061653169508159A7A732864361304559372596AA186385916251572A23875790AA40201285279A03332310896421665A593874114442A8403713A712681A271626229A690115A989735182A50793675510111656610126457505A8A77A448A6A566939246562325407583786877230A69497A9A35A3728A023021484108845090346AA37853334171491307498681952551A7A70408A67975A777924233876A467680347176632108989190060664340A0361A72014446308081292A93756A473931A2335A2138492048186924030A2245AA472A8AA5A4015141980063172401942690014779A511765A54A4340200507A14A4A395A9639141514000A9A86A94150A70A7AA2150667A4254257496595A122A120391773279
pi         11     -1/2   109/64    -1.6264526680845994   384     0.A62A360887168713A0717308069470A1640646A199A2224481A7769171476233469916029906095636845558119018A278510437A0236A6A0350A7A73528939626701A3272123436313276A5011027AA840898044422841245513642212884009753A4322612384719925218624498180592927136984327197841479244A957A1204868708967221A84473925051981A5A22A84A2223342731A598754AAA487027A028197311855274211566027656642893152A67009209394163150297772AAAA58A74A6972404174483A14384187A5120AA68380976891911955A94282669983924409144905318463A950053A01164A0507A2804376037763100942259521262318977108977687087515549864007333A728308780AA85832431013664828919A038080547A55011A596576767520288832091A5977016513A57408A074332902830A4A7687986822449743175615AA707228317541441A98906069311A453A8218247878642692A2355A6A867278A314798935016415A30A164AA6972690024683244966456989A90200694213287A04739082921193A6340237717342162A409667487153A8A56847586A685569002577A3594445814439925419729489811115252523781489A4A8961A37487A2549A922544462758867A92388107297765910564170A9794531238223944974676
pi         11     -1/2   64/83     -1.2907819556469036   845     0.487042A0595A8775633849956328952851760A6881167409448074645375A2516989415A945896828A57798045538149987038658314A69102A11600624A61736021872200858A84566A14A7004944645831662394059517018058218750326798A091017539A556245237791A41AA1879114168A28455914719630AA67484345891988410452131397797AAA830615284955904A2756943024070A818398A7602A738A06513A109278153737553A681961798477224931953518995524439407440759A1A22297A14177842A25A1802558179A5032A448634163714135270204100078A876A00352032549597475997418101648057216939167685A2540A762914674255A323A4000A12A2A54942292872A60861921564389A91206486766A4227931925126582A90140871A7515817188064A45124A32A6418375413A2853A5989352227040A2846039A29307243760306640153201208A1091A2688127622552A107802145455A417A905A14A233A94A6294985409616482281A4981A7AA080AA29918269A9354093730708993703981625AA2032271402459857A72253A723AA297263A14444616407A4A4279339A78591857520A50A3757416938986703592A9552A7233A6A15857279784464080A6048405546070A91A16867904148474116906137580441286195933289010965287
pi         11     -1/2   83/19     -2.2070348650717273   8       2.512451575552209312909605A3A27150327317616300113890A6099177665436998239875170967227A5553240A0A7A648962540773710A8651884A5392322475918A2387423672727916063779899A62696063444179681026007845320445610174298156622112002035228744A842A4A882840324188A69400A560716887206892471A156534663A2A03A52557A6573349929636345920094821240725903314691836158293A25088265690A068211A800A490943068702250498623790498891440475253A471447102653636024216498A5A25867188556A379985814880360632324A84560880115922497831103849520484947915028A103361341A959A28235160A82226106992888713074185A67966572567809059661A570508847075A3573A96891971A0A0511204463A5881640540920A269A378A694920902AAA073977201674A497988A8749833854218118A288544912371603900224411758142853A182369712795103AA7024094960219088A804A12A57012022858521A5A2528A8770A28883A3384047351470A0A555A53826413207331A332210745AA6A0986A7835858852587126345A140A873991A51919584757367186A15266388A7956916912A247A4196124215104901936610238AA403A9671AA1090857884202972519021980120971106114A1A31890
pi         11     -1/2   69/119    -1.801958760740756    1       0.3664649391A47A540A9404A667442973A0A6082A760220014427520700A658092A0911341851009146140444589642654934946052606221939A7116A87A8303767174469A90A7514749698A19250019106A984811719851A3191A0A307561007444934335A56081A28718805440976038960560304814880A8AA7946110A25576A5581A250A505895A36931037245815AA74257A535494843055143992549A1421A638399576453401661A657369A839A257676434286693320078A766A05500883809851817A4A5809505590426629636890463004A5151927182349A58949526173681A34218A612114A9A51602390842492897767A5A63312374A4282770A5527565290566719528785922849093213841A208A574833315587A5A391A623389A763A77384295486829A5A8011A740267164778880670832A68A0876181267601A7437767154A089589610636058A6961110088323626A0A473562188A2297A0A474383670289002131347A2869A49771185919727615019473986A5703761628A8A0562A762AA720063A408349120A9615687896758090A51805A66124748341348720AA4AA152160240A7127834423559151796A7A6A3185931779586123AAA1705A534009A63209AA5AA145102A7059796235245238096401417A833A222A970833988797572A162447669648840A92
pi         11     -1/2   119/50    -1.7686525572383158   24      1.3852571184859A2423A9671399960600A021546898A4776A609401625A0175043A6546190343878728195234679547A6714441839385405775946371AA7068145A02290015506499598865739204394A8A716391073147404A184830A0376A540A69595171739444370533844355651725432246891945942712643596425281A706537746326664959731A4512440146A725A3143422929AA2922806682082093122994050659309166AA5A4A42656A9597567000578A8420705377815312032A99689691251473343A65A151187A8262A38410778475135840A034739612865556A004395089A1A60914387912626A023A11799766950858A07A449110897A721A77996633309A2A106A80A881662018930646149906582A65225A6521681107250044AAA2490151657A7095A07401817A292387647799431166109713397485694578A669554602158021A40946AA720858A392608502387197103758324002887944312041631778317369132064914A6396270513A8A506A9A080613638605425A5649714540730096633AA3AA925951153777A03155302A9640A60A2728029A59490522076623717318427181015A9071844546969789540AA2771207713100989936762597788496928A6917063A331A640530067553473956A2955A05AA160A34296639A5815406865578369944167
pi         11     -1/2   50/131    -1.6710610891698898   346     0.240687139AA731291667A7683750407136199216403328864A72A78850387234646A29071595A99501099486052A887333A0689783359A3256A0899262484882363909A0915387939468A8310546113A342746A9280991279A0853A9A964831A02176A678552066007A6A34602082447A9313A090770817264617538849772701274387523AA517754268848547787480A99506A020031575914291A79525265A5287A37911025015062284AA1000067357968A714385764264710679422248918419686281382A506923784656089188168314901462AA836063A143063860A6462423A2A96816AA8138869A952166609A0054823A8018444313014358820418547A4448475720335601619997A556947032342704025A8613A6287167642621A053A9A4337744926289990273219A94736675985422939470A009303066690232A442713A3603195321073942527257313005428898928A121453288795792386315614269A90210451145AA05541257595627823641410A475A6949844A75514016994200A43633385A02946010A89A91181A76944687945407045682306367A1538AA39A8744425181AA8038720A904323A9388942A0A3119571797544923145617357899A980A8659A5A639250831A04851332240597016757A701906845AA15A99780704271096491277883411479560
pi         11     -1/2   131/81    -1.13034034628325     1238    0.A045282A01469A5743219A805331914324185A5A8A983833915386151955A4194288036484527105523875321848968242A4823282A360095018515951180A33709695407244258004766523257A29997A998192923589824096A3147784A3488AAA533A2566399805386091A441542920AA2357929A703162669213A995894A179805032631A79A18A0541380061152597703238AA8720796244913927205076085935543454188A836314716027176944811520A2462709191A4464931573382101348A7527AA2AA40153A61445589825A9911164208380A85983A582833865181022261916537A7224498784046699508879078A91184109825215A2165381852112958AA1666A11586538835333A54864649457039A7505841153936852AA4A193357860875863621821A69065997490127667222138673134006227650494237A59478832722740A1684030799543900192181521A414A9751A0872510962597360A5499779314171A85150055013A2A90089030368610771776795041133899461120A933040456282551107006723701A1987462AA839572A058917247774117A74463445960393565645A398578222A661680109340382A8707035903AA906365417903A2993A1288A6A6866A075162A4176624A622813032675A87565135791A5146887A984688967991699A50911
pi         11     -1/2   81/112    -3.3331516402756685   904     0.4540A6A808589396A19360040679913685027AA0525726494043310156410601041925932795789594A484693624981154A1374183924892478181644844694437602625A9257704A45202904758A236953047882531A33711A0A87692943299761362219294398941361409112676278A645816620027990172430522562720488451491181724A7426A36972220983A6171A587A67659A806664015A312614326274100589146356701640067A2939A4959A352855361204035775A88595505A1A404A5232330989466620660126709430174A8A47249734816A9975106722681044A1A109629162754A161182673241345A122227148999857008910A4847946531A494195147018891117494682556378415539358199072160101309590731204310111683371928178AA4A72342525571A4891660535698483820939A002A58316A299676351AA00100857822395012366AA457164166A50874A1259323474555539AA8777889625524AA0105696129086393418850180A3053A5185554A75968AA451486726558020153867180AA0A880284348635141A356130A052670452917A90413958817579524482465647217A97A5677209083420350267525A370914A3333332721430562174852A43840836292A83A96426A7A362253186436173565207394171125A19964A3640274A881
pi         11     -1/2   112/31    -1.4345617137661282   602     2.0470732AA21554A47102A2926680A87042058A5A273597731857270145615850584635800400757A97459A8035720A2607724554084159402050318739691263057909957477420AA216152A020823707785883A07683320A258530121842437878882A8160222029752969523047A89267A2A2806332A31387385483921031878432A693783A2029744426903917010116517065757204851A652A847716AA48991A543900651A36407542579A14050175132A3248077539908622400664038523177A6378715987481662378291006931446295A093A1741255A064921200824470544187597958288063375A66290366959AA70113747578A56808A75743394992867521A103159882039353A283AA8320814796398A3A54029316512385A1669483031372A797A3179993711110A24751A48A20451357972810155328801082A0598AA365917A94738144A7761854211034283A33290088A425333A474A1914A8206A37247A5AAA18736A595976785282A90410072A085422233089257025052099192942778A87A70531133A10A1978A33566140135373648799728724543983214790300A17774426515801307047278A49541A7366900A2931A141600297A5A1997193268628864170459184174158462305A36043920A75239077085715414A75308053606A923A3A13601876A6286
pi         11     -1/2   31/105    -1.317293784643244    71      0.191783411270398802922429483790794989A05316670117665515091A84979046002124449277A46789494A064A66007A0037757965206254843396156803105142A57702A640A671112516536424046915265720768585068489A499117662A70A7A879712789896275747024517A44A31734A744909A046961214738A21A679520822405A20094101944A4296487572203A4988792362AA57A99A419644038322602A32804A3A57122A4251581210A57871428723250237315549AA10148331A774425A01A63451223813668A99768493956A4A900A635458531AA5A78524972629254006218A8A8225099643277A270650839169148A694165AA57A6AA216175754276168A7A173A8A03643AA9A2789851265A397163061409594A223114542138A8828609A0A6920A6A266147551245091712666AA06947057772660451A691375500416A497237472536369460907A598007035A051507459543758939664976068A357222507510573261A493159006A776441537729768481AA234300532696230645A657A692017993963AAA20153A2016084A6AA0190685A99A6A6616079683029075103113821A1634676663AA69A03182356115A31A183401A025A6821971357A132900949A59491109A35664A12622478802644282A809600A173574A6575938AA791884A2765314632828045
pi         11     -1/2   105/74    -2.0827853703164503   0       0.88957717A632444170276203125A7859242956997878984415A669633711A221A5279751A55813445725A868824402992342A1A177815810020904A8098757730670158297422475A8938801703A202607708AA56A7456022957A4725160184913248358A8093891627717085911091591438430402AA4400547A58809A2182573828A9521071AA1558829887925295596A057645796966544254A8375468A1A988A57097593428721478779A13273459593819277200736418A791914291A89A40800A75961A1539311A0018A986178183AA7263684420893AA2A325A16091A5800A33445A35438603537773454080247256932915423762058354A559159252830581338624145A43A32609997567700744759359A90125331834288556A336932163A9183938661662143A6459030604195876588656443357450402491727A61514152A9504A070560483AA6895A433731939757988655AA77A97507594036837882A14098640A20A534962076965764273864454632368164165A333221049040A4344A04687122A083434A28714364377A570611079A0494AA2A92508A7814A7A3081522759A887200161068104A621064056A7949A9319AA23070649469A1704553957140A15989838937247A252A37939377238337421339836A759616A48776A50A68A57721464A948A2268723698
pi         11     -1/2   74/117    -1.4985296944309878   46      0.3A1A510362608041090962079846475320107683043133999A0846A527688603550946705321125A41576973516124171770A909951453A51191841039AA1726A6AA455366999791953A77A77A3AA28007804752729255A653373232070051256031205A0949654559911859073A178506561724938933603446253651907473325811846AAA905A23A8193939510374208A493787767822673751333A02781A94228457A864201A1807450708322372838255A33825570A44741277270980660773498254019993972057741386083A926A1652993691354193957A635526735538469772A59507A161419A68A4A18A022105947181A9A51083197A71165A148182831382283A60114613164206193698482A8885188972A722AA67124779A1712A3343361610700A32675726393A51238A8006A801093847200A23259953688839668178A8410783543030464761010461A1929659586370A41838A9849018887109764A6633297571430A4A29A757A8664351183684709963626382A0427A3362123A0A10227A32A8A22440510A3841443607629733A201658422756A007294974359925191A5A114A23048403670006596127547A66539526634A4073A59327464A705648133666AA8992018415760414573888960615815990A09257670A9051A966A0031099137A87878500150517233
pi         11     -1/2   117/43    -1.55674515076223     452     1.5982776650595628571A6110214410378A6618A705718306A26750128884983787104325A2A947A813016143021A469932379509296772A87173A29438498936652929889350119A309A534A926A06857679AA4AAA1A4255595A88413291A88896815525192265A310412A707789A21775A3069092777A4A6A6414385068778773704828A610579508A235253491A090319A730620981199A324AA58011246877593A660988A459281A49172849047407194302A67521A497A7723468A61AA06041719660769995AA70121A5A6516113363361605108610543975421403A0437425011118040147902A544683A6506947753AA91699751A82145A4287885A72335A19718785489239AA511070569314A445368A3684A3276728564274930685826137170333A4360A1237A090014243A829609489071A351659350783895A11094A909A3819891861055715672982820623757278A505278079608940353110939348111651103A276066A19133322266654226577499229A7234111A76443956194622916A391A99104A1A7055839A2865A199359354310595A3043A709711957742274477732A1342365463A5270933A229471400A82AA9873939067AA7A088A7009A05472396075AA10606932532646306A2756A398923776944697199A69802292104978365065A6A3A56273294A182514
pi         11     -1/2   43/98     -4.374453933750925    904     0.27A54653447876129A054A3A71381791349640650979223300757497843249406527617580835355227202226328439A88A622552215333638470385581875733682A7944531A3A3A7513AA696816370A64473326007A685764222937A68691487741A8188403968495955171268196A153043A05897236723A780A3072048079395368766671A1128A31870535638856237529697A256A848294963489248780456328323556A9805664588A36103021799983288678042A62091A93024947884753578373423100858858068229572980543057A97920351446904525436322299088509A937769378023704A62436668055929A742A4755499051AA9A210715126515A748A667228642487A00A8021A46A847685A6843467098932144091A697818502286A317905274353364A2860906027A7737837A80A4996190989945286700272618647446178A486643276076892147A72561A476288A0998A47750866188742457207006A063896640429882264A152A5511935887AA72250164197421433828437578450A89985A44558A956375305338883879A098076A2141948936540284A113AA38766416A959A77936269001AAA559A487340A704795755A436751746666666231987966A28449A313479AA78144377793A9117122501516A01AAA7A639727798164324A629513587A7A68
pi         11     -1/2   67/12     -3.3331516402756685   904     3.17180088987315A21951233232479889981A05A8A1438311175A83320481947176A59348453507128A9A79726529316A05A8637A955610072753482598308767436A1487062762785416526AA353376878006A7810550A0144A2957567301424A342783518AA7852133217319A9AA33AA42807A772368294447012142A380923359640918398641428710190627437A997A64872733494001729008162327A747A3A7232AA5378421727444535497978657298533230A9742215229294912473231708058382839066435936AA25A76182239911403347718A18862595A852271A32839871848820571906752977594458538339720A8618923380124120870452325420287137243A857A72493760704630933616132212960AA5964424A1702A4040559868528427614780306798399913801567824A2A114217A979478926332A76817140287A7551027751890092600242317A0839530419169A508258151951075071556A07935751830118425A92484A85577881419557735488638A9A74647252884A83A12A35130508732103524370096534075881762A8443A79618489347355600A584547027756268559852A816155968509A5362670187341996717102746666661680A42601352722103803A397264738468215756666526AA818A16040191622580731372A6A67192615A552
pi         11     -1/2   12/65     -2.0827853703164503   0       0.1166A8429089346282A46A85241379A7786548630A45290569727000A33261AA792370630657AA41277016564719A231094038A54148A14337411216781707A3837856599404347A71953621274745A0094A65301AAA5A5A438495536A674317562302721946342168576583A53316284829647A6A49A00A22002A915215738155092993A01337911581484179A5853252026322373A44463937654130540001167745275585815A04A009817853750630359318391363158538A9846799163A2AA83564263883A4447219A001773A7122483489390A35490755126209192207888325A29879163273A651626956740445769A6A04742322491588A655100077431440A029637639206559335167823417306310271795416420380A96A5191598966353A41254711056456454322900069771755371168521495A129A580733248A851A6755072A3944773033336A5099661729053292692A61A94A8519609755A04859A013621610773A9155A728419432579AA1664860617352A521A13A7A68851536434701A901389AA2AA996577028723156647A609892A07A4519040017A972A92A997216450A912172970044140715976873970221082080325452706AA3265093466A76A819720A27537A7A310586874161577918A251947AA4728335528A43379A326297138438050758533514864
pi         11     -1/2   65/53     -1.5558011333140798   453     0.767A613379A203003445882162146535488A2557717140381A0929A43125A08681313401A33697416A09088A3428A65A89677981176177833047A5331A7A739A4670001454972A219868795147707273032661535860A7110786938857633A721A5949023965505641507345A9721663613502629345392314AA99987A7A7799071A22628241863180827823834181582A8026A850A804324482894A025915894603315842070829444524941A321A140640856A65746404757188489227981444887A1832167A25782344383A68780549533738134020954525A5A764245560720358888945907415608013545216051585619A87376A73A18486129290A35033076142475216200952A705A6A36491128109475115113117A628435735542350322A445A38977370860427196708093574675610A378995051645734994738690321561850A6219919AA4030A83986153838833504504860225912231837A591277687A8603386194923A6130674A513455736468224688675A75395546A6903A4A0A1A5707662A816A47113A12856AA5406673A217105A610A12143A522364866693321611928148376A356A60415A66A1632359966243718212978677670313487310914A868781084A806318450196A6008A98244396A4828984496345427955A950A842676A00733717A852845585039
pi         11     -1/2   53/94     -2.5527868839131647   3       0.3554448465433AA35A0549A2340A219220099381274735318549152835874622010299910A5249A80189256881982860352954886A96930716A65870738948AA84632767341998A12097485AA43614609192A237A4655A83658427527062193662A2AA81512674583683099721863234534AA480A17A0A8287447419962306215537339769242170858A7953944215949102A1408A9AA059A53949242004415694556957A65903274054840901897567727384941A647487344495162718338A5253A648464669789170AAA201599765309461446059136A270125766464537674A143606977415861A02A4A760118249743566643A487348138A866784096A6AA36A7704057606874131289950282845A9A4370978200442710532630A592928767037617489A0052862535557A685694323811192742493910685A4720749112508762504526344960A90072015507A95341745660605A12583A71A974715A041150A73A51A1396188591562820335392842A9AA08560648A3466990017420A01614236503418251745A9470AA2492796701875941697AA7A077260068847712A4229923707955A4384711836409674A2142125144531522901695513928A212442065A950103111954549007441269386472A6A29774A804A49543A44438A30108912A9802A750797878723162531985039
pi         11     -1/2   94/41     -1.3057050391956733   73      1.3257280209844647625374337150981965891A880630299A2320A48236623387872973A045552810A77752622AA62A9944494A25060008079A9382A564295A182920647295544A37389529274865393A4500145640A33822162593355AA954850957388A877131531896A16078680478297987278501046955014471081962690731409250246132612265596463385A77A26741A21512A7741122689209188798162A137691784528A724053AA2980613450705724613621079711396105667077586A721A28A1057746978446925051519071418A53861807456225329519384434589022404292A592472A929550118562401972382182246840409A165690A8304971A297A816458508A81187127017842A500610169182114A542839262126117988A4600A4528A67244770328377A6A0A39A04A3A464303497855AA8759882415923439A48582729407055A29841195453A15745610A42A9A8A4859A53589A346625774A3521854948434299784965252282362940AA786053864555A672636447A188A22057A57057A58786AA7884410A406779523526901979966899554135520A18857223365208981231189A91831944474581253441636435A644546705751A9257A73A4381AA53523519958507573328372A12835151A4373543512674138744184A68295A522AA0097455A146
pi         11     -1/2   41/111    -1.418660041819654    4       0.23241133900392365A06182768A78228A251A949718620A66A27A8011681456251137688710A73A5A60890286635268818315495828AA8243329A2768257141833757696951529168401877452866627222A605283878128606577860672081514AA3121A527784567A686A792A650855535A3582605134512359722275226904358654A014364270317165514A08A0A518459767282614885672418705A0A214064650AA76640075497069549A3848454A43657A688015829576332648A00332850953955A87854121546A11133080263A5A23788014262412817861638359769A3A442AAA3738279451847A001A2797478A336745231386A181984605A395012294318534A7480746989246A81A56047714823640634362626287819144431981A90868475754AA6354247311664022263A410068674279365163AA9921067419276060937352822977714A32696320928095023049363A2327123010047366430102014A27900A5A740AA963A6085A1610845267777178885683849544246A38935228437632130041AA0A9583228437A9228936438A34A98739383579A45567A99750712489A60255131AA0886A63310A679677564579239138733037523492016934248A83989880010673981182816700A704904443A6019287A2645AA795450706092112398A6381A216264A3A25036
pi         11     -1/2   111/70    -2.0827853703164503   0       0.99285255887481365AA81AAA03A7865534281A6238943251A61757A1835A68138A84835882640547606464482492A746778559373083606136A52236783554614906329A840251108172354A968A052095A458411943A13A1397225791592922A956567671140A5526628334976683AAA3A7972041148625107748A5417355452140AA18702609317A664617983639A0232445984AA571874419233802469488301966A2A58849959A1762601381167291422A7066280A5051379708A61399043A464871232610985A789289A3A748A4263A1263104A06063769596AA5518A72A593A8A192A333213560A425711667839A22A40925180697223112A262963761A963403A98000721137803532A53750A1342395272806089708671581892164601842446406021A988753A4835264622290208182423199143A415A5128423A6720A009671158256883072A7540137A4A60183A9795A9253880280298A03748A0469693170280198A56609174653605186265790350A7498162809499707A63006A71A4271986724149818516664675121A34123989599AAA383840227A89035660315369161331A9164202305A7204A85A7101867620625701204138270250399500338097530829971069026847260082801882A75A50168512007A823390456708A06448956279134A18851A46508617950
pi         11     -1/2   29/104    -1.0184580269016137   1621    0.180439763691386894378905A2616742781873734454300350043647915A06A05341037AA0755A946A3037343524628389375711A28201965855630159369886A33416357933842A8AA479A1AA0837102615A01A1463988A85637521022A780A33A97A218713252107A34A20A243034078268881562A2A73A44433A8A9088753323118132A7A219439A2436692100100703372350179A855A19270611431A0A2714538676065004133450598846250962A7568996A250612A96251129258850237A952015174A87890A58913A0A609229349894856055564075A649A1411954565857558415200A06596370794A710533803237509637A2491479338103A10156015A0763971877064746343578A868978649668A5976AA9297094724A17A10A42A795A5551A70537978212389131A684A565713A2589222891940175331824820948998001034499A469566A9128102557428106630A6A37623892658926989930A567848987830427258755306A3A46A678A8878411410051722569017237878227946747897394098460A66A49556405A7261A1A12842355732A4A10396609858509AA30036444A34527486468A689123392884387939775A4AA83468411714356993324074980AA759981A01430578520195A0373947486284688315A005A7530A063386165297A92726AA72709A306208
