Constant   Base   Exp.   Coeff.   Minimum Log10(P)      Index   String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
pi         11     -1/2   7/17     -2.4580645480464685   4       0.261233314A17380A4404867935105261A914873427163720044A27AA7967A849A223831841428731534355AA43125097938201700231AA36809519473925276329389272AA09687171689AA534181A18594191929820780A6911633768857745640A156620448153670978A02096584312A4A273425A0950A645273724673A080355AA2A676634751AA05552537922889AA848364991A5117200413457911800202A949A111A71124314A845473066758894925780017251A870056063A01343971A339012A9917561656680871461109A075A37A64512408888127076A0329740423322688333224379632534A2051A11A717590212952886882154A44A88503A47537172A0A47A628578320890268A9701366A0995A419AA3A3353727A90540338574AA5142A221343AA7433178013A565222718983012345039689A6A654955AA7158026575057A50259020281119968775269A753449AA74066A53A22AA06819A12778512306114A1259677839932A963597A72611249507542A1563932A345097AA533550485614853972284AA1534591607507A3651079390500A966734018388A84AA00AA42633700A987998A25249736867033A4925830362535714A823A870779920856488533A01783431585363075575A7A21201809426333018233587537A742811502148A17848409A99853608828327031071109040038751A8720439820645455978A128856185699062A211627385744A019A6790828199A44024252895013591A0A5374180978270970A7534306248327340AA6A29283392281871039A4259910248668037545804A76044593048A81589986561177143A4A352151779833988920589A44A84008212088A8A45227A6838A3AA6662034A8941357A1233521640376895078A52402804157A555A10A45414502A69855861AA487173344A01A301A7A617442863165690658862054A8431819370A19566423A2140456290719A22AA118160A70581473084462867A198A189192063372A65188792362445966894873981280A804A37637182467800A62895271211296060152960533349088212473608108A83801206306084184A4462604450113563A2138239A0112A92610A449805930575273309892876302308A2368753A64277731551A47111932717184635870A87A3164A3009A9255A6A5231AA29A0138052A12168025574A85364233570AA70069A2717A08360646A6602117A383888865847144701A215A6377947203605A9729933862093213A93A33389A274472553686AAAA343791A394AA140471651191909126A9763069A9A2A43A4649812769A626942972416959A23AA616A3363503691022249865320736345204102A502767A764124A25551A0A0A9AA7932A50569678A325883098783531937260872090054A413386037A7139708A05439009890863811185272480A3926815320A47A77002568164449951082A66097917215668918778172424A326328A12988325182345A61863AA5A81777A936340076350AA654213A39206A707574785467402A204078A1668183060015271A0A8191A6432296057760257A3449069A1AA74665952447A6756A28515
pi         11     -1/2   17/10    -1.5893029772063634   37      0.A606567129773A4932937989086904322494233323280865A6991744A564383475AA17601878AA30511369564883972950AAA9128276A8255420141A945048A48A3320164236782373946252814AA68301359280836A49A81A444A6A097397545449A5211A69047941985591625562120230796494A8326781A346258461851145046A5532A1947821068611687AA7A4976811073093203715834826795937469856370450515822190031275114AA3468A0716631A4014462035423A5853A97062380064A33733709444741055AA459768A5A8687133840A44540249A690993087187979052170A912189430971919717A724408548052141720A634A237A0A8314557062A23855840834586158AA77A79851491039678905AA002762159587051831951626501737472603842521328A72681746A970A1AA08AA7069887538140200A32949A2327AA5733142A049791A9A895903437680115138234225A176336309946A302A607555A121018861A98104459A819841301204AA25267572A611A14A5A30382639205322160915916197368738A24096A5538062145443898358055A51966946862958283913035A548A61835A79549696A32076AA5082468672232232357A134223AA8218201334351442392929853200707184371899A271A6259073A99AA9090A586049308875808314325533A092297939A3395000A4632287A12A9467259548058529A775312AA753636870A26A15A7872186362755414906427609A6A36368A59844138A92306A1324A66728962A794716689046208680358901A338215AA8A23328884932A109782A052A3939A207A8A5367308584581465735849A446577A03273051755A33746A180358147126710A93074A4661267123036101A15116111423174822251240818706230441798A427592A481621225254AAA03531278A36A86A7A763441057009239427909409AA26A29476123499612A4842A955523441883478464402482AA5900214A01368A72980283A2086538350468522792699600149282A7A898023869A94971327A725124483910AAA20928823509A5687959A639090327597980165801A31619814547437A182915A28160589A4867618A2A473325214A36798096A2962972356541001258A1618604052369310207A9A1301913030896941740A73119405839A16A524618373567673123980492A7439559525AA0785A5A07249414678A47965448A021A09954668856A69448817122A1075085961088271284650142237534980021321A9479980151835A4273225553A439797629030619103321376832249078254048609800110471626410931621430AA90A6A2A71263589A40546995635862AA1972046984446754A3672411216915009AA028243AA82394688324781147956723079821A7996938339845961A04A9701A50060277435A194246962A3516142385630A333240967907016449370388435063491410416582A8136767578A9197A73490807A21874257295964614391744426A413745845A2AA41A750549A1295683434583AA25229207543643936951318A56878348A05760061190862009510A10519A1303490561388
pi         11     -1/2   10/13    -1.2326056663616378   87      0.48570930852032596A4A16416256367A1287A8237677265885455377627A74725179742361558A25207248866606595636033070441792147A60A5304831A382908613444216A69405A201A701670632182387344735472852956639702150338577100722624A1680723391892765976A651139513A140218385114334530A080A9299714184512A0097008AA3579248847060061367380878050435395737849633A938399282700321947123990978A560219131942094212695823614817A727186489A355491A2542874345003A56516A94130272548381151A533A912A5534327A233329801374A4772A3213A923613031548840565509561A62973A26A57723884699963167A66028A49667863290600655A8A2266466A07871513A6442154359106A429462129684050580920856233820584996A7930916671982A065445A639562828650749A1682841510088AA64475627365691A127A0504A737481552628792016526631A32665A05640698736892AA345055117315180019939A968020A6A180A279304A7A7326A72547A440269113915601A34930320A75617690A67514543483A22A4A8828A93543964099244A5172732684A41249771927162530A95093425265A987601945800744029A50836365157966963216845A83636248845480704721A1A823829397471234642A240147327807A267A6363356A7A8A60611A308858790580086348639327047236212807244A0A6A8267868A530951A7443843749447781728A1588822536317154A7AA4A85344182884A51333264736445708536791314947AA9424027035A46623265489980958224415168579AA036495991913767AA790508411035000572A288343AA301655465031412300992648854427868790A5A571A117923534986859489992172687581155266A07A37922822A95834A1795931226131086340759693815918941541656119896A5500492A8393A13860793164450A25A23931982477442054723820459655751A1250812493083A810A182A34270526988969882803739AA1698623993900659A486A4262003048760697069296433A48890A0103074758291124446A331994490719170494086819AA3608427253585AA77686850429286188A66A106149817890944934A05292A311966660241183326619407634712A463108204A085634946581A67405526859249A637269402679956AA44200A9735435369479050A94A0896A909099A335080270858A874364AA58991902283AA692771A833799993697458961631111A99284328513193139208A4421691459794776115300A61039720A001513A1571A578404335232269A09015A4024A870A857187A2545AA9A3227125AAA43401280486804877A7351909213A91805160130601A0632A86003201593591516438293060A977116878904271A3034A831545777A481A578511436603287374499586092A045A443330A129A9691931A435A62A3786875714887A9A37725085097470A87012287215544283560439311652422A07702493747521615A467274757658899A17999146A5666453247278A91575045735576709962466982965925
pi         11     -1/2   13/3     -3.3331516402756685   904     2.49906A521581318998A9526113945343091537843298549617005144958A6A9189739765415526AA98512915691974067175AAA33841676649646A72486184297512A34275559677455736350500142A77041163723A0239699A2A5376A600A84797755178A53994A22531072556934819053030584133222A36A86003478224970235453400468A585739A5224475420A85A8586A864348543556A8301598861447A3A101451A131685283898548285579280922542277409778A8198744386838375107693A46776303074674A24253278125160988093782420626470557527195910347227558A8A7047226691606137201593A133A6591A310863426416A131849862A3194181A60A2716A0A313A3082326632A76804695247A246550A416995302120A93692282291337596296590601647557A7A70242728311999182655476064062729161681AA61420A08A74A390151244022A444237A92A4821796595A059952A6753510A6158457307256912690216A712424824A671A10904584A31A773A8224930A8A9976840715445719487A3AA3A237865461A8A88915682A328806546A63630950942573042A954A369490389117077A776A45062608594739A35216666662802234A27A0A48482084066146A270149917285003A6769AA672865411291046468309633187A540564A49A5149847A32840034497159110A365208465988565958959596251421336578283A19784780386A6411740643151A394150210397901927746451826711199134984754787170A3843A69518332069471932361054A344740A65102AA0320401669127254661467092A327173A732828919586891157663A9410843191033669554062430015092801604933379967673217A8863579327210A104A3A4202429A419626211162815A8702000595248880975A32997140263A87A201220A483697585897960658486A139165961261A2176825274342486331385A98122A32A7251416328A0174A62434581661617165882071689462A067400055608A095386217140156A7184438311860A8409882024A711016139777A15719700894307064839091A7356A073A248134251A89633379A76886A83164871A1854854505205627110957228A986550922856289AA53392810A014308473645A93866997A187A8864998235263538A5AA5036110653817846339A4922502375674566178164901989AA45201770A24993400491172791A420A2289965A3A136A8474685212524880631686451935681748A33458359009126873339744A26244698610AA77169715109068180085058493228824573722A503434384A968889166746001428138586536188AA2244378952172271384491581398957645717A1795305573025A472048387A2390572929416018853674679A00A9542575A371580143951181802153415923972273194308234A3982A228A5A7A030956967A839209741A977AAA4325823974910A45714265598A990A699515359733613A0A624375127507473A720A4631769834793935187AA67A4474962A0985A02A88A44454912A44A23524581127898234865865990A6894854567A902
pi         11     -1/2   3/14     -4.374453933750925    904     0.136A0785274631A65956832A63237AA938008982AA12A5A89829A317410895944205AA3185AA72246515095771930936610610A66A564756472012109A701694A50A730832366379682838195509A848164A7A06116267A05267242292978786A4292276281A729A577A8610728A14780235904159A66566379078707AA229067141361480A17931141206861355A04A155418906032282A57115A61750A16329A149576A383579681A6A72001A9A69339AA791932A1A91634055842AA3828A50595A1843642346414469306770936948094A30288426025022461665972695165282A470A561048229168334908A138940670607198251009904A2302847A2689A08302729572504A3471A587A593729435A6A249319495842A4594412152A474AA420A0932120641849827A63A0A06603658268392567527409473A635695000970013304A651069166A237621088932332356A638666409784399A469792A9630124980A1A7A92677A57727794425326988871A5534256181100A607262045159985A195206695281774298A0A134032644694990225A440914783702A80853872970368293AA752A41572826A0A5359513653641195107171270233696038845A4A02222222010458783995993353A6A00273A729812332523967AA13872106671723962853380854709847A4813268549310472057125176A3498663491265AA883650212753407932851582781627772A517A7A029699456A77015A33A39303852277AA4A8655234A3935935205A5788A4388540876AA93489991249791931418689734887842A504570260865A6138A66947A777A37730848875607AA174304894639295AA853707837339A3A856147783A581465968A12001A572645560887792AA252A55128038899A30615267847311A90876049297604040A70457747A9458A3338A3633769A648818A2910993891965A86A4746509825390A56190105909721509724651681900664992A94AAA38A72241446858651218095693451058A21693842401531651599078327838985A78318025189509907684A428446A987863087A110A19A2574513736751216508078490064276867140654938863278144402869725501422897740908998A845810120597678867997A2AA4606693970A430406A8836982259286761866861047412A4311046125748254857448114610882601A698857559882157100953834A05320110617501AA81A32960068808A753089285346000713612169A5756909040A206899787513232497264387A8878213676980936A5727013690055443150A6146963566461698490A0931AA36881188828701A208126880514A648755616A727A454883070164A75747336A411A48A515875636704345537977943AA2787574729630A9A4A8071052A25246195054328564861A1AA25795523102A3A64A72693265A0A5888820A418910470424881750A875A6106AA9842396361854917A57A632933952579A87173365096629A58A6A3696715836720A709A9090123478629090353547841A7628748346225354A1212A51727435A614A179851099603136269340521320697444364318787129A
pi         11     -1/2   19/8     -3.3331516402756685   904     1.38152369589468A1909A7699A17652663808A546649532159AA1A4756A07580642604866950629022A1596541584853207071066655A79970267686550626094505273839A232457607720790046109501933416264057A53050263037220295513A3878845362957313A52643722A96419866A14A570705179793226103A230389000120753448797A44AA554A04A50568307A5178A2AA839A8924A39660A2291408358196056669A88535757450441490699031400A0557AA17042A3771940A5498123029AA40091361AA459762637612A7600821A8A7A781103073805278485A370016001602202A69865125359464921206725359975534960414690A998608A197299831254A7A48A76502162A8794478A697678447A515444270445246A22142A17588771930383618544A00575459A606186A44403A2127827222821382415689804647996A6844114A9552277171741017A8260033A970167366901043595328993816006A12A26A7027A1000167866A8911AA211372A288854AA890A23A666AA5A811A05A241679153658A7A657781848004617A9468544372AA8860625350A06A9667A22513768942609712540922220A750426318281790264AA273454956888888675099208294946929A05094582817256080A0044860A48A7307631375998879310589751654747661063442041A362028085A3615673214A277507906833A64A5710631231041614AA60A72512688938A4A260121261533338751A6910689593A9755525698989162375588432742760124479751538A64A81207A4203086A12086A7818845359638337659381931295552465828552953380216210086227A50760468807679394762A208447203A2373A4485757013204A65985762938916183564755061A361A950A9A46A37250A376A083A044134291544479443A145A19A2A42A5A082527375562918A98294A465069316319854194191068715280688A396669709A76093747678210135625459A009016927A55532A0612AA36A913AA698182A297624167617287584A848189A53868A886538A686A55A77651842256748283405AAA21516713665814182A982A41A0A4791A62463892A7945715611A86642344912A83A0715160161266771384658475A5AA2A4557653815224340A77907208460633813237368975016798048829086A95A252796A3700A82441710785A18991134721166406A5068718766707766110726877A515A24269317527232A36A16291904614016278A023110876A5936724436A0784972323A337A15485248AA1A508A56226A1300815A701092596151033A19538112294529828A444317493729156A337918AA06A307633653A82655262001088A49454A760202387371323A165776A030279948166451680709553A48044426133657513AAA2769A625A765661383573312A6728290525930A642103A82A50352792924691602A63193798A79A73AA535004A804357576295969885015224102A4779225685869A9A1A49606A548989163454982274247AA265851812357889A96948273A35A31498856031174296999567A176904374A805270797905732012118004014921
pi         11     -1/2   8/21     -4.374453933750925    904     0.24008653234508419227134050905734420148865A716582398911A3368847A66246A9807949189205505228794303155A471A2A628783629548825655515370279069138176890610001845978A452352A07A596A13468093455503915045313887897385A91A06528091073137010329018800319079A517886564A5A899A94124884A95342A4324949718487444509AA86963466A125288A6453671782882795010387426291223550672523554923311A29433A8465272337888A9912615343570765162981612A7305A7528036A95214904A7633407776811691992246779374021664A91A9775296224A0246071A96A0A854636906289A6352A252310A97938665A510307814982A8A3316804394020623130821353A039308AA75089A83A9998A6432585A13162736903329355915537101A326A9358520A7051398286286375A793A2A3111657479000075968170901505191A52401640906337542960175926340A9321833A5287AA0578809473A83183AA726997A8062A224337319156641A82198449573550A028578235A334058587752820172774775278A58783080251896144731089988924962052143423A33A1209543666596404773591951A6392888888850692A6508A929225954A4A23343150A78331A324696AA44255A579066974A210587846527719A95A7104867A446733A21A426249A0688615955858264164A84823617A74064123A899763164308069024A2076313A032482567918A523A60281911A251319A437AA8165349A195348813983124903A801416A437443600860A65152780764096306A23686698231A03129A55037084A86970589085A6A079A94940A16162935799578725A039529620685AA6A9896519531259A81542971A65242245559791183632216469210A01AA8130260A47AA3031A1471A81A3734800027174A417335736280407A8A7309438834541636956416245019551618754006817A223262317530470372561915499096667909A4647607305591226607A01839A68A303163774603923A33161A4531935904024A8A014A05883A6550633093170A3577067293A718265413377738716362308AA9672568302115990478686193651264A99A72763664A6440A394956258A7A7A26853632232444A17517A97582649AA091868249308423083371627A556970895AA5AA282A95744802120A1061590361A0975153015955001A6A601A472A8A111A9609A94A96A76196A3967409809872975A7537A16023A0197837236629354816A50070406A583284AA0998828038A0715116013371768790486AAA01440853764A045193600358332212563A837470A94579A05369738539198019733797640519770A5A138583986427936276A077312179A057835AA1AA0A80239184276948A45771A557334096461753673472357796077A4162178919606A7A578A346A99013227A58926858422A3324535602476390851492974068A1A270196956A192079083A2A119A0654A3864981766281866777A763882984062639A3825A8A01073869601200321363338403055A7757850219152A529705602597A96A4A93724A7903A1575312A243
pi         11     -1/2   21/13    -0.9612713736123611   1863    0.A03061982431797A365A335443078756A37360822861AA45248390082135A0A8536712275206782A990957494A5713511A50313859910674468422309A8963526A484A492234800A7805374814516778A2A472170AA6A98022796127048972924761767A7A9849231585A3716512824A5904129230715081265796846A500A7A3874064951044A8178A7046131965507967600567398557061A318584702000A036707424386252267234AA94827484AA007157160065551000445773863006A15340491332A71582A5256A569394517848680875A8230923238A87445A62707823902460480283694470AA650789508386274AA9241088492A6841A10600611453A8252313203334247171565918648904782349495603290957A317309502488980301557A8A4409A39210873327288250A3795444598149965056196186134916268A351030380802659A96998632397990276A65664967191578A953922244A933215106478110667402182577352462887762A9606216357664258918649A80A26647A370946630A4A15466A3092242627781291650596290861220484139A314141947A56605954A6304630803801A750716646454665709808061940077634319A7305633281A72714AA658A23739444054231532115125567878494311A9574504490531A081A51685A927983706357282A1987A0926833135644852602A0178473A94145103325715612680900531A42004703071586A285531667787343045A24477A2166306870043419585755573160587717A05991A30166391465877581860579865A441444774339600509209426881577616244029209787AA00A075913639383397AA43651664550722330A615205953A8004A303A550A26351A658A7A2679821880A0452A6A143A4018082146688750131106AA46499957A352329140408AA949255796590A710059A414904534AA05A987587818472AA367067585176A9372483774447063064828089508440155437638A652A1494254037404A2A1982182785A307389A433351AA3519691889342679598275368A058879364542006423A3A1271340590272130A3013286A104415A03A38695895327A25171275874A4295651A60011A7966A4384AA43508A4037497907A222A8072542621697268781951029183938313758AA5287482287273199892987027A67255277303008822214619224553342A4423130431553541662584656665874300472159594854403A7038939123A56980656774A47036621451296398123209768240102AAAA0141A8477A1463894106A5500A33455A7361110818A896868440496634475293764089866302621569A102903264051728317A849571A2A44218A2292055424958137570A31296921871506729603764390533919011406A4500A21308A4200257496450A82946773203011961A6171AA918741322967646351428290399A05979A2951797375A14763706748939674252688412055041857514219A640824082428728136A28564A267A9617480879A328917A29273644658788548752013264A45332158985A7589617A5684313240542509532A5396086984194A8542906
pi         11     -1/2   13/18    -3.3331516402756685   904     0.45338545946942153518A04757A8098057027A507971463476738208165185521530712A07645A37350941582A7712566768373606994866634811859A658805309417996828348680A1247A0091944186743947A40719616717236431183755087130A031546170904097567828524503382379288024222361188374268778167406446073811546A1253640444A077550AA6511884426A07A0A36973A16A6580872539208217602A641433509A5A64689693404622312571315503512625114324A01A4899084A47923862A45407824132045838A6934314077478449283096770A7560859682891549267784894747612194707206184703601A6607843A3579508A65A9770769547541211754207238779666054A319A3459A540846390767164195775524895A59702430A8416651A194812831873004412323953521410A0865661A23052102A5918399571A73090700275999223626224AA79087768A28A1747164184A063936583264974964894115594912044087818495393380A63603686187781601891712A61A3A080A3A814A9917A96132A083AA73333A1141796A5664491066016389964974418A0906708925157674A54A49081A2293289A43542776666665A55960904A936326956992A208541194533A414556184A355485A6643941574481141A8423A690992845453639A8813605073799A858339390664014483514665288A1652963995798468787A953144A561491075861A260277252581957434A73A7868108214112021702453268268858572507AA34587977489A3A796101A090626801845741900592558489412281102667523604949912414152165115202866618993880589379848A0992962373A015A5583816061352A48603A55147A1342303935745436219623543A8410393A2320AA6740000A8226A6934A17971676196618872194039087A34A146A871010A632A9433A28A204772212A5A049980451060250AA8759724185A0258423355863659980A58476585846A59302A708417486191A0A1A71A825103A39920A36769998793A65732571503781857558398A4A53A121673889974929A61570367A11749904502440955166061354A332AA6029A677214632809277465A3938A122337148275223284153727989693900260144984473432A353176A55148171406410643365545610201098768810617270409224A1126483A5029A73A88AA9A0376857227160738157678703621A95A716654357A369A4488220459A6929766A263A7A113A4517980A60A738941149798A4454104448A657554A3A34945751A3213750928816041504467A40545607998818A33333A2A44737623206A1482476A7359626133459495A3988089469435164A26494A94A8238286004726774506A540700A415A802921509849A317193709964A17A3A1376252758769220980289616778603441A59817A87904154731741A82A84AA6159349955313736240A598A4520180A399664715533911709460A860657A9365998639681A4499121A9A23A48A608707063A69184A99A452971A88355AA6A999A08941809042780A575A5169608846A28A754889A634215615
pi         11     -1/2   18/5     -1.2313101266470932   973     2.038409600A20066417A79658234101A73256A76A74A3559A7691A0172925A5A5436A556A061744323048359982411054567129659058A514562A689424A030918630A0A511770969788A352781870527028853935AA2075A21A6924A389110A895594783876754895665079009908644A16544139020817096053221232056A175546A64823464157745A396017259797646174700548912905A5588440100203966A3288811A25332270850305025014083A668873916225A8488A19AA232A78A62799008258AA33829408030105966A34810208673216078762051A82897291022557694978728058513071949072356581928830A61A3622314302030126665A826850A80483316033A9713980653A4456A8A220490388A1113830907277A425721AA9874680A3999543A611AAA5667761A87A51040023069AA271718749235A101A8931A742391936440394490565569A4003985971482502836573486188A8851508238A8834266077736439943167A7023A919A72544A73807944A056906011493707A357524287978A900065A4A386074744123097473864A18016586186987A33568333A027713496646228A217247559596494243573257A0A320144280A5556183A595A91277182A67007A948304092976742791418797452942422353A14656826111141976835238044165A78858711A202962A94395159271A0A661985750769991167644037142146AA361112091A75665594100595682A36896258382588A18957A61516748803359107A073044400230764028212351504001A7836218405910679A7698A177436558290AA088A8187A933540A25075123117592A36432A41A62838430588362030653A86284962401A7669229087271652309031A84102056A4562A2287A77284AA92957A44806736965AAA23A6274A4777A4664130593471947706019139627354A7089894AA2A8A15896176219307101A60010816503A391009510860A070918426AA0032AA91160602574477157A9466866748530738923673003060005273A282414A1706928198371844948117324830917754323547501562495690443444474737A0953A531756A5A5321134522323A245A082063392372124984572506A9AA049A6162368669346073279857827A075802736A6629858131451371682359A512059537738086A5970828455451191A18348A6320891400094AA612A025A131810781529608943A9528453A1A863163805569547803A01623209036976007520294404615AA991066855580605A6AA2103257034712A3282505034258A518711648513A7324A606620A1319665429341416416A67212A3A58766375701A6A072321052A59955849634694352A360A44966382A9370735115AA89639701AA511059952A354243572188786AA274640A69278261921477481710280118314010284A972288187007504834271830A93164A1393AA775133568542566AA02923411A9173838A823552059708A160973A29192309921A32A55879A643068715061936A9761294313598722013A5060768522137A046A342A2976677A67A027A2062A8919058945A7A262A39A77A008389244689A 
pi         11     -1/2   5/17     -2.4580645480464685   4       0.190955541A437422791977A35686697614A4A9A303592677979898945695776710011229141515226A30A278AA09685404277A663322AA57A536920211969860835950369406961A6749562856127729267766036A6208A1333A608A1792553246072715A9797422635387A3306941307211A505618A3836A77A0373649528841887473763945653778823A0227195163AA9190A9866120904634571724A2894933783557092987178582A7A1838316A4799818873175184615003A677564094382A5596406234387594001061A49086A25227425A9524921631098208097053766170797AA708633109A86540415060A2A828580156838314943108279931365A65389905254341299255A15318033306641002539A592A311270A1050A966A808A885159A468947247629AA2287325A715316676390640095190648765AA19A2791A57334722040A68026493358713A0155381876A09509452994A6A7321567A6088823A8400675582565848712867062141072997556505206A9A42459868A3206A4753A399813A734543831A830A54010275220574152371A6504862163713291164604716AA6192419546AA3A173380384177980911980A697296A4041A9012A983A397845619453A71755A3074138922070A1140AA301269934555329008893858921510899626641244A76A3086072847512350223670849763430692A9934754304639558564099455A771865137308A821140635645600969042A24313330220051725814075421442224350698606A306764A703713944A519909031A5A9865A27810808019317342232581A85979582197A8A57A22AA287550AA75109AA52872287547978263A63612952787847A959531A44911744763130251482A40A409556942A81080052095A01335814257555886A63926365296A872A779030437095096106460A759AA992A11564994161303992939113582260562A95A47297A299682A263788758A6A81A4265221317677A4139576344A9924205A9A794032601642164834690740422A50426A89911800895445168503AA25211A642205985556653115649A4373A0144263A9921A69144511644A663200888775788A643A3240619755431A1041A0406983A07003622A016A01010153912A9870542377498713550435A7A8893546258593584856197113437A14737095741A0571595802406776A46170A354766365581A7252890464A790155A4275947930A804165014158A773A36514A4359383703A613066AA446758711710379680857A979473AA5661120472603359371344A0250306A851878737475961A1098655A8183053645968A264475A65872A36580233165077854684140061923375182326077718265552A388624771A21204021717397312223090A07673659A993800398A887459741357535325079016A1652A8A555A85049738A666426A15434139796564277950837059A7906A34362716481308743646510813995720790805A6401129145AA745908730413A79A140547622AA4428151919A0A024549529689345248900112851164219925459192930799A6723901888A319680893137AAA521797295139A3149
pi         11     -1/2   17/12    -3.3331516402756685   904     0.8879100479A06A596423109207202181940538281A0498AA52095074147186A20872A631A729368042849429036A62424273721050458A58271748A9056040140128174A9011A1386141A7623123701438485967A67696531691970299988081A0046990A89395841708A12133A0A72901998435978A6400A531015851A6A7A119775882642A794690975328754916696274A09799963585A4883A592985A4394528A40379612A5552002659983054A201A2413708A51A3751766356A670890778931197230A42859973761640A5501263933171A9664A7087381575A1576278072336629407322720AA74180805216232A7937070949618532363347856848169A38295A7A3870A3343292A88675528529A7A402769929204AA19408913067222514524315905698620587689025482389774A62036226718439159763726312A753812797830096732982672477810354719857654A011A124869290031145285262793A4398879A0A483638916A9086400128A526A843835973025926606A652A414A43A503503599AAA50768586A80675431A38999509A496AA38191381484964A616194201706114150299486A03888884A84278025863609550613939005563745666666537518A551356647298553877960899A92405A6AA415646778A70302433647358026A3504044372667A62AA0280A6621981050A4697919A57092366661793794982122A8065280810734448A390449584A529055171159A08A4023540880A7685301A681552A57219976663970006007071057873920389071A3A3001A864A54A55385645AAA77824826287A226132328542A93267426167011301842A340A5572A1102779961446864993A3302A3120477409A9624413914774100766A01667A13282A926995000247524A7223380371481A54085987686AA1943A0554766265A1A495358A34529164103803879047623447303A4239A6565A06A25033617A0992916AA658338AA757699149375496566757060857888543544A6603934378403A0691A40414349008574A9472407845A34206573A6946372A995AA566083293661288A580209630844931849349A516311A0254A2A6976867868785650356333861398276185A4929A443A4252441A2908A00103011333503407494081A98546661A7662080075A87A816083415A332850325751512483819810144959616187A1243A547A16886605778A39293210727401018A26427557347702377314100664260712509914047893601173862659A3754818A9766449306A66872245582814AA6299A793996A763A091127509203983208958A6267382775A5217099631549081902703070477111A134093A0652A3525489972202700019A04A379346550212380AA2050189169323936A020A467661005624813716643968832701251659725935055A57825486705393989866132A931652630A093443839774A922303A55184234776709531850712A3819A293589A342957A42A36A99029798617511876991903A52A43851A49913534422782A2429329101151858005906272A914120610893293651038410874147025335624281096164843A309880316
pi         11     -1/2   12/19    -1.2777218471244123   6       0.3A13038856252469AA0A0799813AA924A4547735A202A26421220878AA1243A37145566472694489518A37875548543718340987431A91956848473850739AA53698932889831988087606789803A347880208223A45419A0A63360319090851A39578557564233964274A4951A09AA6934040591858478A6341564044AA781865874130704505A33518414A56941252734941762789588150745A94A46211850966263A681A41230A47890122A7A51411109854905764A476793739A906A67739847A4524A10255243865593471498764935A71327927672A01947946514012A452406817252536266771984418A171856457AA03274A41440659271998781A2553A548467862682A785584A0968A8728760081448841030A9299801763223575505444894858A43640563A80230A589737080838469000443A0626512905958A12120A265A3AA704A571174385528777A310566948614978A16514472A1130217794344162A212A0084406336A372755475100349877283107938045A99600480022010302645197556445060215009607320592347177539A77554A3127636541159160238546005223980637717187481658826349A43089A6687A434A913918940641941936712383205387663370705944365855A568A206230443A64449328A0AA9107064069A852686A76490309450165973157079445A79222009665A03467828AA95006504020701017A72339A46A6573252564129278A397484121537A5960491013A9343A190A1166837A6762269A041A29AA23026714088A38043058880419437A6739944756887521A04802756993265432876175507710A90439148411372A84A3A59638A736461657777113207302494639552475205127525185A636564458A354633748A1A170971269762999A4839A88543343A988646A512134731A99555999170462609A771A153258557786A06913AA1579A774A0251490A607343436254653730540980707766A27853947596095505881071A8666230A83AA6324499567524010641553860953A143823A36136480353220010A50967866158525A732168474621861A064069986238AA80179045574873527A1A276102595382AA47A91500265A0674193717A34077035505A9397482554891191857976457A75015208A4A95164800312214A4886114697A82A59458010A89516125076A7611158123A8988874A2910071A65309938077271715205985631561541552A899852999A49387777412401909890482345695971379A4730A722459648A23372168998153096033A73914513231A34986888AA93A7907776232501A01279560807440756980337138A42A71102481371486958683884856AA02516887257522A7947A7708897AAA698870252249074482916391164394275A5434003894319095793721A1A98212240867336639A3A6578020135AA20509733A598947980954A1522988A047196A0A8A45076642156267674731A501576575260753AA1092215618966A3A68954615823918886768A44460129687A872776034191949442762814743541AA2118336645074114A6160570491A560284841827835386353218A1 
