Constant   Base   Exp.   Coeff.   Minimum Log10(P)      Index   String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
337        11     5/2    1        -3.247952853158342    8       11A4418.7811432A7777328A0785511523625A2066006A45124508491106355617799122A291549820000A41066742A0492A5592687A207264602684A5963833279660938052AA772845187475A2850562915888909A67A62227051216066A632166249A73412418049A68431485463142979083AA148A2439908A0404628A243A3667723A29683770034004669597A16291017A9148752A76A5121340195013639575145835401A8A8A345A262910655168454924170734886892049750545A153986750917948910667A505358497776560988353A563367A951A63433279A83914018474A8634A250191A069A04AA4409697682A543788387A312868923791204334457397339970410320473517937172637620055968366420912194177183486345306A6986356707808037833A7417444410742510068342965AA295A75736965879316337195974AA712A677807524250952916504147A09716741492929421662A443A623471941682209039614403755368026382367396374A885AA643653A90A8147666A381312235645A784756928A598393834103381835096A8A898032501876773466A023740419A6AA63813802080214035A92667061158552075249448776A2692378993957721A749928A6807A02505199A87A680857A8AA115981A7544874887002459137431802367386219523A35554460325A2162081814686763919A23220A84854250057088A6072782302A315794330216998046285209718851437091620A59596473433642485686132423287316337A26344700016054865A674100A253695149070478584943341A652294906688A16A30216634A68253832331364329551A6120852445469176661410352889217453AA786740788918A884904572000A2102864A171460239882844995630969A25687436A292480085677807484A9292123212273085117451452652512188671946552064748402939193954992724853578569863424045695AA81883360846A782825A4566235815845320912A5191426A7166273666A0235A926AA77451964779597869114733254297A19A46651A8A597A44292044752A88474324787696450426833432068A766901886096672772917A45907552939998836043231246224127555581054168227660476A3A543756A7970227022032671289888A901147641347030151215969A730659990A24606A936317A21562325A2435A6604A821A319AA626014454568A5812A064846A419AA45AA1479A6797868AAA361A3145048A5750113910919449051A15194A1704112718A11973A7221999A516155045049910475580398A0038A32219869232872129109139591544522393A051576184488303865125568251940726462712272019A481651399343273A246789A268A443789159029518579242933A4344681AA7218A71646436A43937365733A520367763032277187729559393081AA0098481229852005283051362851A232871542625769287449987116582848195A36882121389581979029191149814351A77861322349669579084652575087247613988324123569415A991840983556490516794250A1345182A                                                                                 
337        11     3/4    1        -3.1083184829161903   137     71.72195403920787067173552629A676861041390347899646446787A488260131A67A7A50A62242A92074396415871A042805502851331262196606A7069A1817977853541AAAAA04061A6A47901714225230762342A00A32A2130458A87783623838A053157902017529287287074246883043261714240222472A9677523087254233749995654318156618964A079973A50972A4770744A5177206459799744554562515783069400A349686296A47289A410450157621770122A40224696414906834A7757A439857A51955843687627256A7135069779A7A02A33970940958A3988A52727A34626746535A716041804966A34118982A449975158573205980914735546311871774019931735A489986080831394839820842218017237649656026445450874499230082023532697A98566534076871645402A95908167A564664A5115933A1908621665387AA36A598013A472A90248234056A08416355813261A95599797431289720432714096908228AA4510428076807823973727190AA98117019031A326592966140879AA8680245634AAA54A1889529908A1231077A32213925272A230A20317487657262227966191A064057A0783168A111369894A30439676451246A54AA99659271AA4135015A2AA8129115A846736881544798AA87337763342A143884A045233280671631562813A4516741877497A6699168783A37030528040351220662695921251956579936955770A3481373224450820A2A2263A5121388A3A64583677AA4A89734831711326A8382662A583692A919A193490862135652334995A82141145914A44061939746621814253410860311AAA82427556897769376A53002504872550A58892042A474A6475A40A7546863968701847397982984121913732AA78A4039211442547A971497A692452A755A1818426395818A3AA01422377AA26985A78A0245620802896916275109A689978750502103801139801057686403210832375835317A17140229620024623184121306055457662362158492198178250833566359437538291144506394606178A7078784881783A85299A9288311711014391154A929668078043755928A69037579A373A15602A2A85296313034641067491A6996686170575960A20535564A59696689927132392A829413606995736642282156638003021A6399977A722A3600674077119966903290035951687240AA9293515155267013072A73AA46936375185813639A22A892932A96A57855840027545822444239A5638623573470278A89584A0232A927A2A18A25AA329475251080135811A09323168A70A3A8166A952A537A3137A763A14886AAA119787704042254A3042194628A948154897A6463724859115200108A7A26584839860A9861902638A1646A35057506059905A8190A1050197337386093048323828258A7380447672536005157A893100713868878A1A20317325422557784306050235107339307446007329A41347207611642785914693196450A634694A1453A0040848956770742772742008403A842000A57668987589651837A117486697290193251414974347859991AAA73187907                                                                                      
379        11     3/4    1        -3.5203617071002826   587     78.99630781584A04364129941527346389298965023141786323A03806A122233892691475A45090841713816A057586672330062270A550864220685A34A78A01AA33603193002980A087243602205551A251444660985A0974A0A8248A26409923402A783608687236573520600324506552613643644211416245787A905A801A1867109425775427A7A32692251218475916591A216188953786774266A7709673868719567024476493708094563159269334A52009660257656A62341606A0075780835A7791153714600A785288135402470951742AA6770A232122203274707A1AA0921819621A61755237985526531170A624093235A223A398096A65743200132079A6332887541987417A119375334308030022174A52A421712902305142585A39999990584027A984568276213870451884435431954814853397676A636275781710495469A06954A63439A663167495453651964A59548489061504A36AA765859355563162727A045416488625A6229801583437881453102A311644302450115853069965557A97A8493773061975A295131A9A4A156812844A116AA38185730904751082839A6738A369928AA72720051259A34617737818A43410467945336518A069144271A3966119A04450496565382151561561986094A54043532026596A20779A7366021A500353A5404995406967A9A9526370955304468337984A461823A4653489A7133AA0AA2285783540372238260504A3866987A21231711973444798A3848742144A288AA515426A564739A367AA6131517A89105A38A2889A2145123229816735885594222323A22A39898936426874A44A55A298607852509820503688587A60A220A23A02236583A59A23499095563767177141011186070496A0726181A22460348514522A8206958A46549A94A14080A7300157140498271724A2063248553A2A831427605A89A23852A9241A2519744092A5989395606838A0898319239785944306241385043A69313244A578A2243913785457576A036643560364A61208546A357AA911A979045A074342A581A23A1042710049234681863A837429A3A3102522953A87A6A5426711100498814546565626970864473046853A248077276976431786A772445A659563A20802865A44578A46A2501839557A185535AA9783287A23004193149558AA1219511178A1797998166444032951891703756811614012237A34609110338987835597011996835087548521843A63A52577408447A5AA577451883A3478855181746216796958297841300045001569A8826606A3463996452A3813614211A34231A38455435945194796321766A60A6A4178A81820696511369541448184913355A2529A77A59107A398394A7A3907030679634734A00079A7497324941A119813465A17131361536943361960781A3162365314560A8627453197A5A20157895302500A1980871277663216356958A6381150A6721662191286662A6A901744A39A089150184798088A07314478046974460293599654A3469A016231259A45241377028463772225AA7422AA59A52514A3328173A600A63147442A1555435A67278560529035                                                                                      
389        11     1/3    1        -3.124178055474675    0       7.333181A08A899939384091357665259889742688472011558A894A14079039AA9488290844567934653513092A74719465676180700011558814481A487A958334127007753A03690261875A21956768662087A0804196A9621719321782072548117823A31722102574666802832702178636552068349325240630A81309674A0337525348A17773203205164715224728A075711A821817920576062A15315579533027740055598784342089183A865765963A347838668A788199940A764546558617784170A6A3A4A271425A424522605667492A8588358885315238A474560A0A015A608A199944609955608812A6431A879901483785224480786AA091184688224557229A0A47725A237754156AAA5AA8472A871467699AA02842187178201A797709A15183469067176422A6392704A352A315AA3A138985502695035541862821713196406114A863253148924705A43951349916561A5419395456816720826821384405039799813600719543653A02A96577A51A377366A995704666522931794143A38224230664A8723530395923388078705634726608459516657496184418187495AA538281678707323034167A64193A104352152103A3A7A31004979690958573092385570532A55640034A6116659921A73565A8579647093042996913AA71216150A045406710030AA1740977298108660036A96A205058375408A09100662134A981A372048281894A346887A965179A60A7288604021A281408735133824804247704A98139594985935618311996669544414647A55404677873146A736514A99867061A00A88A9046331008489007657A31A0996377334955683043548828A092A26270650601226726AA16A97A009091345982A98112119A8799036744611597A7513600848080748636210357606480245265A0699290447A558619643877936175469A03351354543887857A08800938A23A9A7770734A361944589215A6832661312A79A428832A695385A6938A9866008163A5201A891173800603A579509923AA2A94399993372466458518180AA95A051224847A6A5549841A124870060A4726373479003A7656A55A5855721846A4787085673090322AA16243271814572538183A109A7A182765425801512842AA795A3390349407007971AA51499286AA754220926A615589611874519181904A6185313579673AA46225A749027A43857AA88A35810A117522A2406941A23011563985172524894175226948200253A6926A837907721600679990527377AAA015560342512605904056686AA2943577A4A2730666459397756558192239A2948860775583A69236627766526695A004A750A587443520603951AA3A575783495775118062663A207A8A754534883003741046687286A991671A50631218304218099002587738169A10A836A15A530254385A102535579739933A9816A9353183278700734777937119666A348479A240574A8494A8128A1023210028215682A02675245859390421920500131AA182A24170235739741106398350014253674AA6609300297925110604A53A71A385472947A4603930096A362A5873A6202A890A220886                                                                                       
439        11     1/3    1        -3.124178055474675    0       7.666869A672238532316613401548235703200A524954769529A55416134893037A069463099277371836187657383515987A7315499764565052099115376275A3659AA50913600566278424615A17547354743323A93632A0251A05367078628AA306615A55809789196A7A80278445648A4588261816AAA140458A00507048649011929398005A09225215885597A9361423283505A7815563993196A2A2650264516258A0A766318A8118298A1A974A888450A18120379033286A470014385974586921485260073A43682027857276262A9380313A981529928624339A17A4264013327600A98753A2A877292A18A1909AA5A05692A4507281054445405981561846044053A464301A776081975702823A796A8A474A18165858482543A9546A61570720660295776173802849982979821697320400386010977681368232A74823751163A8685972A81131033A5702175213529485944964028669658713847AA6560A2A1506A2203AA7763390530493A365405873731A7A49626552545189A7021848A37776841342409AA62AA951AA42A1625A385394386527A894302709A599317470433A35A5764A06839552133712532A3821444A55553124A867806A269174443682312241670284671431451379864629091363A6691394067990198806810968346567038A024A163559475020838048657153181170349A5A619960A1715217260674638387A89323757298713576A02A938745389333A3104AA390331AA427A132A652561763294741208695135952A28006883A166031295352A574401421463522414736A9666180503645187A038538684439633A17A9156460982938687794146213972522A10854356A74002991504A11180AA2986151454185449655412167A7903210294A655A93A4541697937425450815621AA4A4396848968895207900A810798976306A0031768790529312310A69885527832784030A8A175222A43406822635428735450924A1789371A26938A1072894058653A545A74313139325AA04224366419930524AA3908317704611847385099520A8058591600840A964339AA048792693A5108267745939655A13378931038A1346AA9303287178A79391424060774427562787692893964649984285984A6915305A171297516A2464726791798A596AA3384835366152393111A7A6269640664354960382688AA446A0356172907AA7537180A612A06A3262954AA5303875529384389A3338105264122A217547397992246A972140067525A1374226A7998114372A9254A93299675577767318672628A017471A64732896A26A542086829A052058A114088136215A89A0179085230298240154393750390A5313A81A2A3251734675224736116947626991601A65976093496122657325294346402A8039082298488611411354267092012587A845A3474719A1A580110A35438826564563851437012A933AA1570020799906A144944A3A8A971495101732715325A52A205390825892A968959A5494726521713309A1296A285539A209563708585704A86923990137AA1A7155AA3110A02A22715764028310254625411A1808269A078610360A                                                                                       
457        11     3/2    1        -3.0255712080047417   166     7381.5A92A81038A64A00A44499595775252230629003250801467722709833A34434574224863230600172A49231012188A4082322663615998A5051660153749513A606511370AA9A40973A8385A962422AA352257777742202636411439070924012615987A6A29A306516481939969A089369207312736390834836255612893831682521043755972AA43501304A7302373276439462593A140084710741A178A5210892710A2534A49119694AA390400680A085971554A9A958038717688A3700927693908489221168A895552480A0A225A36806566A23408820A14028131A594A40947A784002680103990687A8A12369164273080045A2410934767454504387A4506288672A01A83474A908826A4815894565A04902A044A7AA37AAA21832125160A3419744918336A958A760A633859756385551854AA381657485401A119A748960261566A6591157719187754A87252025673A129965746443011A844640021A2AA3430268114460930120A95095582A5A82274376467082318A32A5685067A416939372A4610928934211A400499883412934AA56AA842A1914A993A94577A4119A73962162396A657210656644824412057187506378463A9A84904021542273251962519542813AA37419432705117485724A106457601616371020A53222A0017481839A423982868852603351103485A821A9910976121821A6088828AA5A53A3754A157860096395A04442596781724386463788389522624A342A248185500154721912727375705A321A2A807702251A99063A65253886A92598A8A53A620154198311291A362555A54145A5A12566675005A82366466745339184303317AA5A36315378299A6710614981491276009A5228615A4301571059065AAA679886A357201637644345133A542292474A0109A28344127A41778858174A873A46740772825146531269010325292569915099581592A6A791A258A4441A8219249505A207A4A049596301160799786554828105839641AA29193003121A430A971616321828A057A485801A097A94368A7847AA0859902207395A7A5A07A3770512A28A7A9105A83444A23707A2753025403004A4029063A43987272543A409A458A301201A25A1A8A036AA5793310658133A290888623848142550637268067261295323937877A36245A0396875A711595392031152980A33717A4009034567110616950A5530A0922323A6344640223568107A1348216462293476392088719231139819A89711770512696102654A676A47109248542045986511695201191A32A975930444A2017774084AA292191A5271739359213163122764AA18836501688283383436531050A438A486A13583687572132992818372063535A19152214A5585743508AA0738A11A195A2233522143790A7A1947326427422479482826915886881831A7A47724682592080A63952058098532262466522A667234A224A3370A0020A796243721A39679734A17410007033755693AA98265608093801548A144271053355612706460299670675797481038647179642A9685768AA178064AA03540196494625935A4905045788467858A5775860219880A910656                                                                                    
457        11     3/5    1        -3.137574907112105    128     36.4942094220983114055291349327270326532A2562757537636031AA502435116A57940485A320544516405A725A5937691A7493A52499752A6566784899A33A444442A9425550189922195679AA5162551880A77369882A375594858165A819568922A96880948967A280560A3586196584314070231254980A476316A5622A52416547A106438733A421892A9193151661744412435228508178970A3823508259258533A69A1943A574496A5057265099A84A770905655195767A884A7214625A508400694996781306014AA642A103287286373A5A83217008406553375704847AA03553462496137735043534716867751081A0051A265059631391276081562492673AA5A817818938854A1860554749376131238244565215409A51259A520724210461780358296714796A52A6A3531253450239944519794A3271531269799336256A60802A556466AA93A6000565073AA26A8984A329834605744A49237023A85499431402152018AA9988483352A6873A30532356553A222904805395313007018A2A0879397215280841587A3915087A7A2796258822774610394985497AA527244028359181034731A56381910582A6A6972860258A74A16482A98904272569559598186400A017AA67A5809A06392A7A0923548769A801A14238252230683A9A70320547A9A37163185287A6387949A55925485798137785377A20671592A2975580067A807560635245045606227604404A63A0A023A58521497A4742005524495750042A0139256858715A02036739863225181231430436A52A3235332483A02723651215A41955348831971711796866A5540179567A1107A179738A57064039913AAA5247A3133514A7195517067618368559A8534976805326300A178839566672927874879597373141631091527150678A5014A144138325545A1A37048818A5959572124A8107841968962997082977AA4553596351658A101672009481A41A469343603179991639896295645499050A190743A083385785A954703A2827404967271A929214850549AA9A275A46093514789990A889A4408153985A33A323201619693441606099744208819384898A4725559601313743A8433580A8841195835840A82562791711482729660155956A2A26279960A5778130A9537780A83549404A0245042789911784219917631416439A0A522331816517545AAA835A22398A788977017789A4486342042756829551886072A6A5A1A3755470398202A778306665201762090475558AA5173A14788608938A32A711A8A4144A825123310360A6751548421873034A77A20633A4AA298204A1A95111894A3836210196A435789687A842909124293165327204A4805689648839A7413343763426500A9756AA955A50AA0732530A38915897278361A58857676954850565736514AA08705839785482659732009695306363402221A8A63900845772A0219464A080A543A028466116866110803251088950538831971345A0A217A67637168692A571A348078136A16967A442951778524720043419510103672A7311339588369443344890976115431A5745A17996A7A7A3A583A48310A917057884                                                                                      
461        11     1/3    1        -3.1051862552132268   138     7.7A80220A6889A2221249613034266017133644637318A3211A88A5A87071A879428A5385615A181A4283285A8807738541404807488A91078416676297294893033819512155555020A27846452A958771199554607106A08668425A572381655045259412A426A565338189362363252A3259214633720376671A619382263745188005168A9057559893523281084515A99A6A9910189A84A87801966494A929A423A3820029709824085AA754136A8797A167A890926A907112390A116348679773296A642142352846868371A9A38037999A248936375A2867A066118A981969159067100A5896A4374739A95917611A680487A259491757809066591553A558A3A561211313977066706345417880771597296439A612228316A387146451043932055174885479517563980316603779159938984AA235024619448A97926331606478524311688722920055320142A0144295A165096A70A22002042939509AA705969AA1A5702A3A1172648251448459681802A5716752343254845A77017826271A4516A206007A5648641431109A38118134034019023678573691A67800141A60146352AA2295833606650A715485269744014059211447576A75052A07AA6756111182437812500A13992742665976787120153A4486575606232788768A905A463485306889A4A67670269764201A06555A35167A56077769123963493A0665AA00270A413262A99134036710035A47997935652A7589147036740A36495018986024A493AA54A6604986A86A1955A4003318210A2090862273469A524A637951182122397858135611367110AA8249172384788AAA45338598A23666032798A887943150991751A769729810735A954791975236A43079395518145A80791275016276705404A0A88165982699869758A7582910A584A204611A330099A15133518060620166016019A06076A50A319408AA53101A400695663132A56223A53928322653A68368473853A727A73290414949A47913121127010A9AA772008179102A413A1A86567876593047795884276A98424244460522588646A18024456A35A4812A749563A8A282A4884303A4381441717936536A9098A641247A721083984580A4A7783A5493777865921356806755069A43924616556171761A64242399951229A32A221643148125652988128135424570156993704839A0283236A3504789560275A76673137843484A6283406890059704A2761944A2A6547002A5321941141841269569620342A419A5A69642913A6319A9503199296245366111AA5A3096166534A72536134705331910A62A559319492A29966535085899423548269121966327A43A61133A1698659AA9A816606848853050898356976348572137A8942072A5051269070066303A33094943A29A7432A694928541872320241A07A46527A4AA7661040531513A35A16010630854883923975725276839A623AA9A6A1631394799849586782120726256783295A1745177755A5984479377AA2557417AA911802049986408A274A5135A27353A7268900658900908A1A3935A937492A8A0035A88163823559316A17463389855941956A225076A400822                                                                                       
487        11     2/3    1        -3.124178055474675    0       56.9990165515725917A15649387903AA02874088266A43009785180852579398931242932A2565558079761A3A720445808682877A907904A02027770A11397047A89815289287694101390716562994A8779A035884811442661A4276578886352A2225A3325535570860A4A187961287841A14A1975AA3934840311804805A9A1A46586582031550140AA219806A84A8042163A239042328069752941868548083272716023899224205548A1175376778569A067326758A39910073A248265A6A3648A105018971288886994296A96A14A31853810863392658332731025991607907284347A175057816113A5A720349851A4024593028460411236750960AA1743651772A1338159A879815691015752603495316178440592007606A72234509936917154192059535484374718A173AAA5A178618216697668211146535A09286311835907772209790AA4722325756A662466648804544745349848A46677762530878152A34A69574410922A24477151238006153590215913706719744106575A957909A33692498672054A1947A070236A64AA17A160AA558A61585622A59885379A5A57666A921A4217860224687031906364858065A9425532409055068676490471185070859358A5744627218330657695143094651A370218306AA21486186817483474140464A5068235877868119439021A241413453A096A826486007698951685579A825074957412147044A135253AAA3303968A17AA84276208A4867345398013887A46823203A94495A670A360751162101703976AA005237A4770A6454940762491866A568112A70160A95548867906735226274316147409019044A23620786A555A7363148491A1A0918999A80717791A882125371753975404616A053868A787107100340061A1489004A57078373209949071347470661996580A0966465393946958899619570A9573A71720790A50927819655165636499620945857041A972902AA634130A6727333519630875A8236460A18A6A16A94961963A08260683034979868A558257028A2350806120774198A5018842737A91A877552981845A903032821913667317791342AA592193449A602459299116A82157811161638278863912A6976330377A8125417767289A575A304494A9242AAA63228A6466A4523A228535877021399960163441806848412713556539830743205A19033994858899421274382770228386A298A385483413662089A34A04164189479693841A631A8215440180148656064808433104A685167302A398718A64A7255A5A86696504543697A02200505138137078339079A34584522490099763518692A7719698538206759365946625A145666153A9074164AA676A905148698978477428129813196860550409897603241752A351A596013161048718A8884804964568766981039A41A40635622A923488175A250043082938724000A7A86A0544A59122451805858A927184AA3200AA930101201839A83306A15508A716228484342721415773064994083626A93189527999018869891AA071817A54A54A1A38058828088187850695893699784500105910756427819305725A7                                                                                      
491        11     4/3    1        -3.884744131057206    1       2A01.5AAAA3A70561A5964641610850450531052522631A42555514085A4780752164425560A5921A06862186554111393236487298239413A66179679A68A5135360711951673656AA2652A2A4490109971532313503193437019317A009147633179336243A38698078198A81A97645186293063627332990924A011411253A205678323560728221138A66803570631655606A74103896814740070450A719646384A522121673110950A69254AA61A1770A2A8970991704966632611111619164670582A3936845A2948A827A529A6506A10581648068788652A81A98569268637170A18A7097709825461533883876256587044814920791A034005145218150A1448972670141812743448896078022AA492466A4AA078884A93158A8233AA6764155A351383631A123268A2A93177A0200A9189A462549292078228A16A82402203794735095122970255079242625134816AA5876789831144890845836836A5184239552983747904A318649A195818AA4302657913661253900630236A0103156A2315A951577430431866864A4527333035049369480047908426405903242919215654263538A384140560577255A3A38730132131A120442741504298A1796270662527A0A987432519448A797726007064724542787A36944280A82A15075615677A358A04497250435A50058898432761714322A089931935538636131078983934845A596179409A3617A518945295420315493113576939A529174320642892495464631A5020A536965A342214772961259075095751365832A865A472458A0792553503987672A3880211040920781AA7A09513A72AA210248AA605A728A746743681726787354A044914000A603480190A27546814873393A42659A46240A91151309629159470A45640278A66AA9724380639463481686162669355454465A345A50978562A318AAA80239A12072A3413362429679726739736446461A03256511624058924451245484A8A0515185377A1589A01192518954A7A200382043A602509119A4083285550330625309A0941A9860423316626A784144713979984926957489489158031453A698622788764901071051430718298215420AA61320413AA452533A402364785925930116A850A89082A66AA73A9A314924141991559924637A36673A459938A455689240802191444068700054552253244847298891A0987998462969A12478099832972247621860122336AA325436259886A709A6241369779771470095123816324461595A994147140414923315782474823295878A33A655A740A15254255A046A85605425384444AA039153A4923A95A24AA9614108231A06518652A234673205315A41AA276118766211520151233867021288216570A66862719935A67A3358330154A1052978A4738390782814487026A84A0246A6988308821A3378195121295124528038080882936448220326352788304495A41854027331624676325564A041616615037862A119232894A271079A36A639A611381A1427573A8A0421700821605798994273A16557408006396965317761203A97A28026716A3329A220902153634780A015600935591A                                                                                    
3          16     3/5    1        -3.612359947967774    0       1.EEE504BC324242EE2322C3F524BC575C7DEB668F781BF281655A639C0B59B26EDB07150AD5B48AF38244EBEA7BBEF972BC3D3E37B628E4B05C54A8E987C04C8851C49004E9A427FCF90D794ED2A9570981CE270705D71DFF21FA861C26B75EF09089499919132367BC7B50A894645FDB9B334C2D8AE8768F1335CA8C834694044E86911874C431C5542D6A8DDF77D84F37BEF087E9668D3ADA91DB349B23D277377B248C4C895E466170898F18ACDE02172730E043159B78D0C10B921E10167F5E6A3C9F38E0C92A3064D26D4E77DDF197C2E119D0337549B9CE357BC7B7CA39E0B910B2666A0CC7D5FBEC8A33FDAFE1C452AF5268785FF510A3BAE82A27C5E999A8A69ED127C5448D9A51CE94A9E0B6CF83B2517753BEE813F301FFD72D8EF2954B527EB8A6B760C8BAD1D746CA6C106C61367727076C48DBE253AD7D1367DB084CFBE2EED70FB75186621F9DCCDF1476BC04D19C0F50B0577A41FF376960053793FF4FB4C0DA66A0A8AB6A7810A966AD07668A322278074FDEAAFE2578B9A849148C11AD18595C840400F36268C86A8238737A3C9C8772D262BA303C1777F07E89FC69450DCA1D76A4D82E970C309BAB00278FA28B46309F0365308F39D7F4F03B460B7C83E55E28057A3FDA554082E9363AA6E580A98814F5E45255B385AFFF8C066C7B3E03FA303684C343DCC7BC2E180801C551F7CC9E3F0F57DCCAABC1884E77987EFA5B5CF819F694F2DB75780E115E9ED818A72C4CC879A44F03F47C6912B7B093E3EA613DDC43296780D0FE180AA67C04FF21095D103D87A3AFF106851DAEDEE21B36C34A279D76A819E656C6BDBCCD4D71C5801C4E5011FEEDDCB61A6FE327C2B6D3B2615EB05EB7F07DFEAF72C89BC1E006206AF5572E0791DC6BC55DD979549784B780281CE9D78B16F42AA2A227C5E90FEAA893336F2B55E09B57B846407378D0B996D5792CDD156D0E6FC5E3774D3DD2A11954BB1D47844988E5793BBB8BEE191F4CDEC7A392BEA0537BC41D2E8E33974FFC246497B50E0FFFCF863653C1CCC45C3846C8B4F9DCAE49EDCB6F6DA09141CDC87056E072A17AC12B82EA841B5FBFC51577236DD5829D6FD88424C0D06ECD31385F4FA32E866FB7EC8D7DF723C09D6B3A8D8E29DCCB85FEEEA6B123D8EB90EE8C00638220FA828EDC88DFC2C9BC2D808415EF1C0305F7E3D4D1253A75215D90CE6B1B45D4AE7DBCBFCAEDF1C79582CF5783DAB2B515D54B48121488D0DDAC553E856FACF24C8FD35898C2B65B869419AF664636B9162C4EC5F377825360EEE6FD4102F11E98C6D61CF36E5BEC932F81FE4E1B8DAAA414B97DCDBE832EE9624208B3F978EFF77EF9F9E918B91419B03956C35F8CB21E9A75CA96AD62F242D70EA930424C1D6584E3DC544DD8CB93B3269                                                                                                                                                                                                                                                                                                                                                                                                                
5          16     5/2    1        -3.164508663339836    765     37.E6D5C63ADC8C3C49949D92D226711A2B396BB31595BA5402852CB77AC5CDD921B24D02A25F1C1ECEA3DED9D7F52B7CCE4CA5AFC9DC896089DBDAC60AF80866BAF4DE2019829876B613B4BFADF30290BFB13D62F884C2658B9F2C80099BF2B20539861A18AEB31FB6B649CFA4A7185CB7E38697245603846BC27B73F26AA118E72972628197432CDE8009777FF188F6A9DC265A3C8FFD98F9ED75FE65546C442D8D81B9CD0DEDD408B13062E867D38FB621DC32FEC1958236B36AB137C20C1CD8E7E1734CC2D193AAC59F87D96018A8E403285FAA09F49212AC1C15A4F76C593D87329C619402E8A5520F484DB593136B7D9A2B401126D2CE47C5646F5A638971E85DEB20CE25BDEA013796E5BFCC1F1D6C33357DF76736C5D15A4E94CD5F4FCB83C7545C2E82EE86B05C24D3C584813C470C40A8BDDF78B32BA597F1789157C5B813CF200F2F38C804E358092476A635EDAA3B9AAAB6577EFE061E263D6D40E830F485F63C6AE2F551B82EC11361619C259AA7FFF88A63ECCB9FF0816FAB277777EED70AF8EBDAC297D42F437E340E303F801843E67D763745BBB8257F55CA62B22E4FB43B78962F9F18F2DB7149A86CCBCD655E0242674E123B3E4775E95EA88E15D437E0113A9D5FB8D57FD1C1ED5949D730746FFB474741109C7EC8BBE208C3247B12114FEF927756903CBA73E95951315B60E20D3796EC15B59852D8A19A2C31BCC0FD2196448E552D2D0FA1C6D55F7C004546181F1E7E58DA5C95C642DA93FD5CA6E2095E7BAD75C3D07BF1432824C8052B62FDC183E3C0E6E5BF7560AAAFDAF1A297157777302C59A73F03A4BE7F20C6A8DD155C5E3D5D5BC5321008A1B32CAD050230553A2A0251DD3340513545BCADC4B3A8569B1C9F1401E16F2F32C71C4EFD3FD14D13B7A1D97F7EDF72E79BE886BCF27C17C4FE93EE7D2C022C416C111650C87ACCC208F576786F132B5C10441889BC6FF2D486ED7B9F046A747B4159CC30EE6AC1C587CF1F14E4C10CD2F9563B35FD8DF197A5E12DCFD6A88FB01CB991141563511A1A899C5CA39165FA6529BE576611B1253DA034F04ACE8433A348EF8173BA26C3B395FC2D9C7E51706B20CD1332D98F9FE0CA7F3709E119B582DFAD2192103A4A7774F84AD22211378EEBE7BD4E1D8FAF0D78A97BAE75C95396E2445CF2365D4CAB7F2A8AEA109A783B3000A8C3C132BDEB0F08B91A2F536722497BDDE5DC39EBBC4BDFB96F33521A15A8DEF9D3260D7AEA9A748E7E343A437B9C071DF63FAC6F83508F56ADAB9017DEBB3EC8E8C19083C75BCCA8397457D8CD5D87A642119DD3CD87488ECE2C9A029CD4353541696FEE0D8A344D1DA4307118E858FF9F99C0F72B6D691BAB8081585324820803F8C968475354C0165DBFFE13206E877C20974D7                                                                                                                                                                                                                                                                                                                                                                                                               
